"128","16/11/1853 00:00:00","1910/08/01","29","t",,,,,,,"f","1"
"129","15/12/1853 00:00:00","1910/09/01","30","t",,,,,,,"f","1"
"130","14/1/1854 00:00:00","1910/10/01","29","t",,,,,,,"f","1"
"131","12/2/1854 00:00:00","1910/11/01","30","t",,,,,,,"f","1"
"132","14/3/1854 00:00:00","1910/12/01","30","t",,,,,,,"f","1"
"133","13/4/1854 00:00:00","1911/01/01","31","t",,,,,,,"f","1"
"134","14/5/1854 00:00:00","1911/02/01","31","t",,,,,,,"f","1"
"135","14/6/1854 00:00:00","1911/03/01","32","t",,,,,,,"f","1"
"136","16/7/1854 00:00:00","1911/04/01","32","t",,,,,,,"f","1"
"137","17/8/1854 00:00:00","1911/05/01","31","t",,,,,,,"f","1"
"138","17/9/1854 00:00:00","1911/06/01","30","t",,,,,,,"f","1"
"139","17/10/1854 00:00:00","1911/07/01","30","t",,,,,,,"f","1"
"140","16/11/1854 00:00:00","1911/08/01","29","t",,,,,,,"f","1"
"141","15/12/1854 00:00:00","1911/09/01","30","t",,,,,,,"f","1"
"142","14/1/1855 00:00:00","1911/10/01","29","t",,,,,,,"f","1"
"143","12/2/1855 00:00:00","1911/11/01","30","t",,,,,,,"f","1"
"144","14/3/1855 00:00:00","1911/12/01","30","t",,,,,,,"f","1"
"145","13/4/1855 00:00:00","1912/01/01","31","t",,,,,,,"f","1"
"146","14/5/1855 00:00:00","1912/02/01","31","t",,,,,,,"f","1"
"147","14/6/1855 00:00:00","1912/03/01","32","t",,,,,,,"f","1"
"148","16/7/1855 00:00:00","1912/04/01","32","t",,,,,,,"f","1"
"149","17/8/1855 00:00:00","1912/05/01","31","t",,,,,,,"f","1"
"150","17/9/1855 00:00:00","1912/06/01","30","t",,,,,,,"f","1"
"151","17/10/1855 00:00:00","1912/07/01","30","t",,,,,,,"f","1"
"152","16/11/1855 00:00:00","1912/08/01","29","t",,,,,,,"f","1"
"153","15/12/1855 00:00:00","1912/09/01","30","t",,,,,,,"f","1"
"154","14/1/1856 00:00:00","1912/10/01","29","t",,,,,,,"f","1"
"155","12/2/1856 00:00:00","1912/11/01","30","t",,,,,,,"f","1"
"156","14/3/1856 00:00:00","1912/12/01","30","t",,,,,,,"f","1"
"157","13/4/1856 00:00:00","1913/01/01","31","t",,,,,,,"f","1"
"158","14/5/1856 00:00:00","1913/02/01","31","t",,,,,,,"f","1"
"159","14/6/1856 00:00:00","1913/03/01","32","t",,,,,,,"f","1"
"160","16/7/1856 00:00:00","1913/04/01","32","t",,,,,,,"f","1"
"161","17/8/1856 00:00:00","1913/05/01","31","t",,,,,,,"f","1"
"162","17/9/1856 00:00:00","1913/06/01","30","t",,,,,,,"f","1"
"163","17/10/1856 00:00:00","1913/07/01","30","t",,,,,,,"f","1"
"164","16/11/1856 00:00:00","1913/08/01","29","t",,,,,,,"f","1"
"165","15/12/1856 00:00:00","1913/09/01","30","t",,,,,,,"f","1"
"166","14/1/1857 00:00:00","1913/10/01","29","t",,,,,,,"f","1"
"167","12/2/1857 00:00:00","1913/11/01","30","t",,,,,,,"f","1"
"168","14/3/1857 00:00:00","1913/12/01","30","t",,,,,,,"f","1"
"169","13/4/1857 00:00:00","1914/01/01","31","t",,,,,,,"f","1"
"170","14/5/1857 00:00:00","1914/02/01","31","t",,,,,,,"f","1"
"171","14/6/1857 00:00:00","1914/03/01","32","t",,,,,,,"f","1"
"172","16/7/1857 00:00:00","1914/04/01","32","t",,,,,,,"f","1"
"173","17/8/1857 00:00:00","1914/05/01","31","t",,,,,,,"f","1"
"174","17/9/1857 00:00:00","1914/06/01","30","t",,,,,,,"f","1"
"175","17/10/1857 00:00:00","1914/07/01","30","t",,,,,,,"f","1"
"176","16/11/1857 00:00:00","1914/08/01","29","t",,,,,,,"f","1"
"177","15/12/1857 00:00:00","1914/09/01","30","t",,,,,,,"f","1"
"178","14/1/1858 00:00:00","1914/10/01","29","t",,,,,,,"f","1"
"179","12/2/1858 00:00:00","1914/11/01","30","t",,,,,,,"f","1"
"180","14/3/1858 00:00:00","1914/12/01","30","t",,,,,,,"f","1"
"181","13/4/1858 00:00:00","1915/01/01","31","t",,,,,,,"f","1"
"182","14/5/1858 00:00:00","1915/02/01","31","t",,,,,,,"f","1"
"183","14/6/1858 00:00:00","1915/03/01","32","t",,,,,,,"f","1"
"184","16/7/1858 00:00:00","1915/04/01","32","t",,,,,,,"f","1"
"185","17/8/1858 00:00:00","1915/05/01","31","t",,,,,,,"f","1"
"186","17/9/1858 00:00:00","1915/06/01","30","t",,,,,,,"f","1"
"187","17/10/1858 00:00:00","1915/07/01","30","t",,,,,,,"f","1"
"188","16/11/1858 00:00:00","1915/08/01","29","t",,,,,,,"f","1"
"189","15/12/1858 00:00:00","1915/09/01","30","t",,,,,,,"f","1"
"190","14/1/1859 00:00:00","1915/10/01","29","t",,,,,,,"f","1"
"191","12/2/1859 00:00:00","1915/11/01","30","t",,,,,,,"f","1"
"192","14/3/1859 00:00:00","1915/12/01","30","t",,,,,,,"f","1"
"193","13/4/1859 00:00:00","1916/01/01","31","t",,,,,,,"f","1"
"194","14/5/1859 00:00:00","1916/02/01","31","t",,,,,,,"f","1"
"195","14/6/1859 00:00:00","1916/03/01","32","t",,,,,,,"f","1"
"196","16/7/1859 00:00:00","1916/04/01","32","t",,,,,,,"f","1"
"197","17/8/1859 00:00:00","1916/05/01","31","t",,,,,,,"f","1"
"198","17/9/1859 00:00:00","1916/06/01","30","t",,,,,,,"f","1"
"199","17/10/1859 00:00:00","1916/07/01","30","t",,,,,,,"f","1"
"200","16/11/1859 00:00:00","1916/08/01","29","t",,,,,,,"f","1"
"201","15/12/1859 00:00:00","1916/09/01","30","t",,,,,,,"f","1"
"202","14/1/1860 00:00:00","1916/10/01","29","t",,,,,,,"f","1"
"203","12/2/1860 00:00:00","1916/11/01","30","t",,,,,,,"f","1"
"204","14/3/1860 00:00:00","1916/12/01","30","t",,,,,,,"f","1"
"205","13/4/1860 00:00:00","1917/01/01","31","t",,,,,,,"f","1"
"206","14/5/1860 00:00:00","1917/02/01","31","t",,,,,,,"f","1"
"207","14/6/1860 00:00:00","1917/03/01","32","t",,,,,,,"f","1"
"208","16/7/1860 00:00:00","1917/04/01","32","t",,,,,,,"f","1"
"209","17/8/1860 00:00:00","1917/05/01","31","t",,,,,,,"f","1"
"210","17/9/1860 00:00:00","1917/06/01","30","t",,,,,,,"f","1"
"211","17/10/1860 00:00:00","1917/07/01","30","t",,,,,,,"f","1"
"212","16/11/1860 00:00:00","1917/08/01","29","t",,,,,,,"f","1"
"213","15/12/1860 00:00:00","1917/09/01","30","t",,,,,,,"f","1"
"214","14/1/1861 00:00:00","1917/10/01","29","t",,,,,,,"f","1"
"215","12/2/1861 00:00:00","1917/11/01","30","t",,,,,,,"f","1"
"216","14/3/1861 00:00:00","1917/12/01","30","t",,,,,,,"f","1"
"217","13/4/1861 00:00:00","1918/01/01","31","t",,,,,,,"f","1"
"218","14/5/1861 00:00:00","1918/02/01","31","t",,,,,,,"f","1"
"219","14/6/1861 00:00:00","1918/03/01","32","t",,,,,,,"f","1"
"220","16/7/1861 00:00:00","1918/04/01","32","t",,,,,,,"f","1"
"221","17/8/1861 00:00:00","1918/05/01","31","t",,,,,,,"f","1"
"222","17/9/1861 00:00:00","1918/06/01","30","t",,,,,,,"f","1"
"223","17/10/1861 00:00:00","1918/07/01","30","t",,,,,,,"f","1"
"224","16/11/1861 00:00:00","1918/08/01","29","t",,,,,,,"f","1"
"225","15/12/1861 00:00:00","1918/09/01","30","t",,,,,,,"f","1"
"226","14/1/1862 00:00:00","1918/10/01","29","t",,,,,,,"f","1"
"227","12/2/1862 00:00:00","1918/11/01","30","t",,,,,,,"f","1"
"228","14/3/1862 00:00:00","1918/12/01","30","t",,,,,,,"f","1"
"229","13/4/1862 00:00:00","1919/01/01","31","t",,,,,,,"f","1"
"230","14/5/1862 00:00:00","1919/02/01","31","t",,,,,,,"f","1"
"231","14/6/1862 00:00:00","1919/03/01","32","t",,,,,,,"f","1"
"232","16/7/1862 00:00:00","1919/04/01","32","t",,,,,,,"f","1"
"233","17/8/1862 00:00:00","1919/05/01","31","t",,,,,,,"f","1"
"234","17/9/1862 00:00:00","1919/06/01","30","t",,,,,,,"f","1"
"235","17/10/1862 00:00:00","1919/07/01","30","t",,,,,,,"f","1"
"236","16/11/1862 00:00:00","1919/08/01","29","t",,,,,,,"f","1"
"237","15/12/1862 00:00:00","1919/09/01","30","t",,,,,,,"f","1"
"238","14/1/1863 00:00:00","1919/10/01","29","t",,,,,,,"f","1"
"239","12/2/1863 00:00:00","1919/11/01","30","t",,,,,,,"f","1"
"240","14/3/1863 00:00:00","1919/12/01","30","t",,,,,,,"f","1"
"241","13/4/1863 00:00:00","1920/01/01","31","t",,,,,,,"f","1"
"242","14/5/1863 00:00:00","1920/02/01","31","t",,,,,,,"f","1"
"243","14/6/1863 00:00:00","1920/03/01","32","t",,,,,,,"f","1"
"244","16/7/1863 00:00:00","1920/04/01","32","t",,,,,,,"f","1"
"245","17/8/1863 00:00:00","1920/05/01","31","t",,,,,,,"f","1"
"246","17/9/1863 00:00:00","1920/06/01","30","t",,,,,,,"f","1"
"247","17/10/1863 00:00:00","1920/07/01","30","t",,,,,,,"f","1"
"248","16/11/1863 00:00:00","1920/08/01","29","t",,,,,,,"f","1"
"249","15/12/1863 00:00:00","1920/09/01","30","t",,,,,,,"f","1"
"250","14/1/1864 00:00:00","1920/10/01","29","t",,,,,,,"f","1"
"251","12/2/1864 00:00:00","1920/11/01","30","t",,,,,,,"f","1"
"252","14/3/1864 00:00:00","1920/12/01","30","t",,,,,,,"f","1"
"253","13/4/1864 00:00:00","1921/01/01","31","t",,,,,,,"f","1"
"254","14/5/1864 00:00:00","1921/02/01","31","t",,,,,,,"f","1"
"255","14/6/1864 00:00:00","1921/03/01","32","t",,,,,,,"f","1"
